id,text,label,Unnamed: 3
75866,The village chairperson said that he will not contest in the next term.,Ekuraase guamutsenanyi kaa dɛ nnyɛ adze a ɔbɛsan egyina aper ber fofor.,
74012,"Besides banks, where do most locals borrow money from?","Sɛ yeyi sikakorabea to nkyɛn a, henfa bio na tsemamfo bɔ bosa fi?",
76123,"Under Nkrumah's leadership, Ghana adopted some social democratic policies and practices. Nkrumah created a welfare system, started various community programs, and established schools.","Nkrumah n'adzedziber do no, Ghana nam mbra kwan do faa mbra bi a ɔfa ka-bi-ma-me-nka-bi nhyehyɛɛ na dwumadzi ho maa noho. Nkrumah yɛɛ asetsena pa ho nhyehyɛɛ, hyɛɛ nkurow ahorow mu nhyehyɛɛ ase, na ɔtseew skuul ahorow so.",
75142,The catholic church is celebrating one hundred years in the region.,Roman asɔr no ridze mfe ɔha wɔ mansin no mu.,
74829,Rukaya and Asana's workspace was always neat and organized. They always made sure to put everything in its proper place.,Nna da biara Rukaya na Asana hɔn edwumayɛbea hɔ tsew a biribiara deda n'akwan mu. Da biara wɔhwɛ dɛ wɔdze biribiara bɔto beebi papa.,
96588,They are of the opinion that Ken Ofori-Atta's actions have contributed to exacerbating the financial challenges faced by the country. They expressed a strong belief that his resignation is necessary to address the situation effectively.,Hɔn adwenkyerɛ nye dɛ Ken Ofori-Attah ne ndzeyɛɛ na ama sikasɛm ho haw a ɔman no refa mu no akɔ sor no. Wɔdaa hɔn gyedzi mapa edzi dɛ ne famu nsianee no behia ma woetum asɔw sikasɛm ho haw no ano ntsɛm,
73971,"As a result of accidents, some people get physically disabled.","Nsunsuando a akwanhyia dzi ba nye dɛ, ɔma nyimpa no bɛyɛ bafan.",
76052,"This led to a break between him and Lincoln, though after he rose to prominence in the Gold Coast, he returned in 1951 to accept an honorary degree","Iyi na ɔnam do ma ɔno na Lincoln hɔn ntamu tsetsewee no, ɔwɔ mu dɛ ɔbɛyɛɛ nyimpa kɛse wɔ Sika Mbewdo, ɔsanee bae wɔ 1951 bɛgyee abawdobɔ abɔdzin.",
96521,The increase in cement prices is due to a recent arrangement of 10% that came into effect approximately two months ago.,Sɛmɛntse no bo ntomu no gyina ndansa yi ara ɔha mu 10% nhyehyɛɛ a ɔhyɛɛ ase bɛyɛ abosoom ebien a etwa mu yi.,
75992,There was poor accountability of the food relief that was distributed.,Edziban a wɔkyɛe no woemmbu nkontaa papa wɔ ho.,
96543,"Aisha Huang, also known as ""Galamsey Queen,"" gained notoriety for her involvement galamsey, in Ghana. In 2017, she was arrested for her role in these illegal activities and subsequently deported to her home country. However, in 2022, Aisha Huang resurfaced in Ghana and was arrested again for engaging in the same illegal mining activities. The case is currently before a court, and the next court hearing is scheduled for October 24, 2022","Aisha Huang, noara so na wɔfrɛ no 'Galamsey Hembaa' gyee dzin bɔn osian galamsey a ɔdze noho hyɛɛ mu wɔ Ghana ntsi. 2017 mu no, wɔkyeer no wɔ ne dzibew wɔ sikatu a ɔmmfa mbrakwan mu ntsi na ekyir no wɔpaam no kɔr ne man mu. Eso, 2022 mu no, Aisha Huang sanee puee Ghana na wɔsanee kyeer no bio wɔ dɛm sikatu a ɔmmfa mbrakwan mu noara ho. Asɛm no wɔ asɛmdzibea seseiara, na da bio a wɔbɛtsena asɛm no do no wɔ Ɔbɛsɛ 24, 2022.",
94591,One of the girls we looked after who became pregnant and dropped out of school went to work as a kayayo in Accra so that she could earn money to cater for herself.,Mbasiamba no mu kor a yɛhwɛ no a ekyir yi benyinsɛnee na ogyaa skuul no kɛyɛ edwuma dɛ kayayo wɔ nkran ama woenya sika ahwɛ no ho.,good
94922,"This was very helpful, as it gave the girls a sense of independence in life.","Iyi boaa me paa, ber a ɔmaa mbasiamba no tsenkã dɛ wɔwɔ ahofadzi wɔ asetsena mu no.",
96028,"They can create these boundaries with pineapple, banana, or any such plant.","Wɔdze abrɔbɛ, kwadu anaa eduaba fofor bi no dua  yɛ hye",
94879,Drivers are absolutely the worst affected by this issue.,Karkafo (Drivers) na asɛm yi aka hɔn kɛse koraa.,
75745,The road is being directed to Madina because of the Liberation road operation.,Wɔdze kwan akyerɛ Madina osian dwumadzi a ɔrokɔ do wɔ Fahodzi kwan no do no ntsi.,
75147,The chairman announced the deployment of more security forces in the night.,Guamutsenanyi no bɔɔ dawur faa bambɔfo pii a wobedzi dwuma anafua no.,
95740,He stated that working with gold is not limited by time.,Ɔka dɛ mber ntsiaa dɛ yɛdze sikakɔkɔɔ bedzi dwuma,
95834,"Today, we will discuss Bonwire Kente Weaving Village, one of the many tourist attractions in the Ashanti Region.","Ndɛ, yɛbɛkasa afa Bonwire kente wen ekurase ho, nkurow ahorow a wɔwen kente wɔ wɔ Esuantse mantɔw no mu kor",
96217,His best efforts were in the chicken industry.,Nna no mbɔdzembɔ papaapa wɔ akokɔnam ndwuma mu.,
95329,He made this known when he was representing the boss of the cocoa and coffee farmers group.,Ɔdaa iyi edzi wɔ ber a origyina mu ama kokoo na kɔfe ekuafo kuw panyin no.,
74736,People were sensitized to work together in unions and engage in economic activities.,Wɔmaa nkorɔfo nyaa nka bi dɛ wɔbɔbɔmu ayɛ edwuma wɔ edwumayɛkuw ahorow mu na wɔdze hɔn ho ahyɛ sikasɛm mu dwumadzi ahorow mu.,
73951,Any power struggle can cause displacement of innocent Ghanaians.,Tumdzi aperper botum abɔ Ghanafo a wonnyim hwee apetse.,
95470,"What he said was use to name the cloth as ""Adwinasa"".","Dza ɔkae no wɔdze too tam no dzin ""Adwinasa"".",
95593,This is the types of genotypes meaning.,Iyi nye gyɛnotaapo ahorow nkyerɛasee.,
96650,"He said, currently if we have to begin to look within, our tastes and preferences should be in favour of made in Ghana goods.","Ɔkaa dɛ, seseiara sɛ otwar dɛ yɛhyɛ ase dɛ yɛrohwɛ mu a, dza ɔwɔ dɛ hɛn enyi gye ho na yɛpɛ nye ndzɛmba a wɔyɛ no wɔ ɔman yi mu.",
95671,"On the other hand, they had elderly men and women who are experienced in local midwifery that assist pregnant women to deliver in all towns.","Ɔkwan fofor do no, na wɔwɔ mbanyin na mbasia a hɔn mfe akɔ enyim a wɔwɔ suahu wɔ apaamu hɔ awogye mu a wɔboa mbasia a wɔnyem ma wɔwo wɔ nkurow nyinara mu.",
96259,"The pain usually starts in the middle of the stomach, and can go up the person's throat back into the stomach.","Ɔyaw no taa hyɛ ase fi yafun no finimfin, na otum fow kɔ nyimpa no ne menmu na ɔasan aba yafun no mu.",
95010,"Afterwards, there would be gunshots as part of their culture to show how grievous they are.","Ɔno da nkyɛn a, wɔbɔtoto itur dze ada hɔn amambra edzi dze akyerɛ mbrɛ hɔn enyi aber.",
94746,Cancer can start anywhere in the body where there are many cells.,Kokoram yarba botum ahyɛase wɔ nyimpadua no mu baabiara a nkwamboaa pii wɔ.,good
95352,"In the present day Ghana, history shows that the Bono community and the Akan community are the communities that settled in the country first.","Ndɛ Ghana mu no, abakɔsɛm kyerɛ dɛ Bono borɔn no na Akan borɔn no nye aborɔn a wodzii kan bɔsoɛ Ghana.",
94659,"For example, let's keep an eye on our breasts, and rarely check them out in the hospital.","Dɛ nhwɛdo no, homma hɛnhwɛ hɛn nufu do, na wɔntaa nhwɛ hɔn wɔ ayarsabea.","Dɛ bi a, hom ma yɛnhwɛ hɛn enumfo do, na wɔntaa nhwɛ hɔn wɔ ayarsabea."
94347,"Although the number of children who cannot attend school from primary to secondary school comes from all ethnic groups in Ghana, some ethnic groups have a higher proportion of children who attend school later than others.","Ɔwɔ mu dɛ mbofra dodow bi a wonntum nnkɔ skuul fi ahyɛse skuul kapem ntuado skuul (SHS) wɔ ebusua ekuw ekuw wɔ Ghana, ebusua kuw no bi wɔ mbofra dodow a wɔkɔ skuul no sɛn binom.","Ɔwɔ mu dɛ mbofra dodow bi a wonntum nnkɔ skuul fi ahyɛse skuul kɛpem ntoado skuul (SHS) fi nyimpakuw bi mu wɔ Ghana, nyimpakuw no bi wɔ mbofra dodow a wɔkɔ skuul no sen binom"
75191,The Commonwealth Parliament can propose changes to the Constitution.,Commonwealth' Mbrahyɛbagua botum esusu nsesa aba amanbra no mu.,
95679,"Again, it was a taboo for a woman to do stressful work.","Bio, nna ɔyɛ ekyiwadze dɛ basia bɛyɛ edwumadzen.",
96445,"In ancient times, one of the most common foods our ancestors ate was millet. For this reason, millet was used in many different dishes.","Tsetsebaa do no, edziban a hɛn ewuakɔrfo no dzii no papaapa nye atoko. Iyi sɛso ntsi, nna wɔdze atoko yɛ edziban ahorow pii.",
96674,"""We have had further discussions with the traders, and I believe that they will heed our advice and support the measures put in place""","""Yɛnye eguadzifo no asan enya nsusuho bio, na megye dzi dɛ wobehia hɛn afotu na wɔaboa nhyehyɛɛ a wɔdze egu akwan mu no.",
75632,The officials need to enforce laws and ensure access to education services.,Otwar dɛ mpanyimfo dze ɔhyɛ to mbra do hwɛ dɛ nkorɔfo nya nwomasua mu kwan.,
73780,A certain officer was imprisoned for misusing taxpayers money last month.,Wɔdze panyin bi akɔto efiadze ɔnam kwambɔn a ɔfaa do dze ne nsa bɔɔ ɔman ne sika mu bosoom a otwaa mu no.,
94666,"Remind your brother to go and check his, and if it happens to your neighbor, it happens to you too.","Kaa wo nua-banyin no dɛ ɔnkɔhwɛ nyedze, na sɛ ɔba wo yɔnko do a, ɔto wo nso.","Kaa wo nua-banyin no dɛ ɔnkɔhwɛ nedze, na sɛ ɔto wo yɔnko a, ɔato wo so."
94619,"The gentleman explains that when his wife arrived at Asankragua, she turned her son's child over to a 13-year-old girl whom he did not know anywhere to take care of him, and went into the shop to buy some things.","Abrantse no kyerɛm dɛ ne yer no kodu Asankragua no, ɔdze ne ba banyin no ma basiaba bia woedzi mfe du ebaasa a onnyim no beebi ara dɛ ɔnhwɛ no mma no, na ɔkɔ guadzebea hɔ kɔtotɔ ndzɛmba.","Aberantsɛ no kyerɛ mu dɛ ne yer no kodu Asankragua no, ɔdze ne babanyin no ma basiaba bi a oedzi mfe du ebiasa a onnyim no beebi ara dɛ ɔnhwɛ no mma no, na ɔkɔ guadzibea hɔ kɔtotɔ ndzɛmba."
95436,"The contradiction here is that, because of social media, today, the youth can take anyone as a friend without the knowledge of their parents.","Ebirabɔ a ɔwɔ ha nye dɛ, ɔnam sohyial midia ntsi, ndɛ, mbabun tum fa obiarea nyɛnko a hɔn awofonom nnyim ho hwee.",
73916,All techniques used in improving production will be seen.,Kwanhorow biara a wɔfa do dze mpontu ba ndzɛmba a wɔyɛ mu no bɛda edzi.,
75876,The virus is mostly spread through contact with an infected person.,Mbowaba no tserɛw ber enye nyimpa ɔwɔ bi benya nkitahodzi.,
94915,"In puberty rights, certain objects were placed in the mouth of the sakyima, the woman whose bra was being played with","Wɔ mbafobermu adzeyɛ mu no, na wɔdze ndzɛmba bi guu sakyima anomu, ɔbaa a wɔdze nye bra redzi agor no",rites not rights
74613,One must be ordained in order to become a practising priest.,Ɔwɔ dɛ wɔsera obi ngu ansaana ɔabɛyɛ sɔfo.,
74900,She started without a having designate orphanage house until she owned one.,"Ɔhyɛɛ ase no, nna onnyi ngyankafie kɛpem dɛ onyaa noara nedze.",
73923,Alternative cooking sources help to preserve the environment.,Akwan ahorow a yɛfa do yɛ edziban boa bɔ atsenae no ho ban.,
95363,Investigations shows that their King (Nana) who led them to the caves at time was called Nana Asaman.,Nhwehwɛmu kyerɛ dɛ hɔn hen a odzii hɔn do kɔr abotan no mu ber no nna wɔfrɛ no Nana Asaman.,
74824,Road users need to be very careful while on the road.,Ɔwɔ dɛ hɔn a wɔfa kwan no do yɛ ahwɛyie wɔ ber a wɔnam kwan no do.,
75362,The education system is too expensive to be afforded by everyone.,Nwomasua no bo yɛ dzendzendzenn a nnyɛ obiara na obotum etua,
94780,"Check for hands on the mouth of your nipple, the mouth is sunken in, it has changed from its position, or it is red.","Hwɛ dɛ nsa wɔ wo nufu ano, dɛ ano no akɔhyɛ mu, asesa efi nye gyinabew, anaadɛ ayɛ kɔkɔɔ.",
75801,"The task was completely finished, leaving no loose ends.",Wowiee dwumadzi no tuu ase koraa a woenngyaa asɛm biara wɔ ho.,
95190,"He said, "" Concerning the case, I have all the evidence that proves that, the defendant is the only person who defiled the child.","Ɔkaa dɛ, '' ɔfa asɛm no ho no, mowɔ adanse nyinara a ɔkyerɛ dɛ, ma wɔdze asɛm no kɛdan no no nkotsee nye nyimpa a oguu abofra no ho fĩ.",
75579,The majority of men don`t escort their wives for antenatal during pregnancy.,Mbanyin dodowara nnkegya hɔn nyernom ma wɔnnkɔ mpɔwmuhwɛ ber wɔ hɔn nyinsen mu.,
94468,This also refers to the force that is transferred to the muscles as the heart rests or waits for blood to return to it.,Iyi kma ɔhyɛ a ɔkɔ honam no mu wɔ aber a akoma no ada anaa retwɛndɛ mbogya bɛsan aba mu.,Iyi kɔ ma ɔhyɛ a ɔkɔ honam no mu wɔ aber a akoma no ada anaa rotweɔn dɛ mbɔgya bɛsan aba mu.
94811,"For this reason, Bolingo has tested a theater that the National Theater and a company called 'EA books' will soon release.","Siantsir yi ntsi, Bolingo asɔ agorprama bi a ɔnkyɛ na Ɔman Agordzibea na edwumakuw bi a wɔfrɛ no ‘EA nwoma - (EA books)’ ahwɛ.",
74244,It's the government's responsibility to make sure there are drugs in hospitals.,Ɔyɛ aban no n'asodzii dɛ ɔhwɛ dɛ ndu wɔ ayaresabea ahorow.,
95061,"The community members of Ahenbrom in Konongo announced it that, when they woke up on Wednesday September 8, 2022 morning, some murderers had killed the member Regina Sarfo and had disposed her corpse in some bush.","Kurow mba a wɔwɔ Ahenbrom wɔ Konogo no dze too gua dɛ, ber a wɔsoɛree wɔ Wukuda Fankwa 8,2022 anapa no, ewudzifo bi bokum ɔmamba kor a wɔfrɛ no Regina Sarfo na wɔdze ne fun too haban bi mu.",
95846,Otumfuo was pleased with the fabric; he therefore made it royal cloth.,Otumfo n’enyi gyee tam no ho na ɔyɛɛ no ahemfo tam,
95268,"Now on Seydou Zerbo's side, they would focus on the 2022/2023 Ghana Premiere League because they couldn't make it with their match in the African country.","Afei wɔ Seydou Zerbo afã mu no,  wɔdze fɔn adwen besi 2022/2023 Ghana Premiere League do osiandɛ sɛ woenntum enndzi nkonyim wɔ Ebibirim akansi no mu.",
74051,"By the end of 16th century, most of the ethnic groups constituting the modern Ghanaian population had settled in their present locations.","Kɛpem mfeha duesia n’ewiei no, nna mbusuakuw a wɔka bɔ mu yɛ Ghanafo no ebodwir beebi a wɔtse seseiara yi.",
75513,The increasing number of refugees have reduced the space for sherter.,Ahɔho a ɔnam ko na kɔm ntsi wofi amanaman do kɛtsena beebi no hɔn dodow a akɔ so no ama dabew ho ayɛ dzen,
96396,"The Minister of Publicity, Kojo Oppong Nkrumah has confirmed the news.","Dawurbɔ ho Soɛfo, Kojo Oppong Nkrumah esi dawurbɔ no do dua.",
94658,"My sisters and mothers, do you think the labor and advertising of these nobles is in vain? Dabida","Me nkyerɛmbaa na me enãnom, ana edwen dɛ saa enuonyamfo yi edwumadzen na hɔn eguadze ho dawurbɔ yɛ gyangyan? Dabida","Me nkyerɛmbaa na me nãnom, ana edwen dɛ dɛm enyimnyam yi edwumadzen na hɔn eguadzi ho dawurbɔ yɛ gyangyan? Dabida"
75713,The President should organise peace talks to ensure peace in South Sudan.,Ɔwɔ dɛ Ɔmampanyin no hyehyɛ asomdwee kasakyerɛ dze hwɛ dɛ asomdwee bɛba South Sudan.,
73872,Accountability is so important in a work place.,Nkontaa bu ho hia ma edwumayɛ bea.,
94576,"His car has been seized from the police station at the airport and he is expected to appear in the La moto court on October 6, 2022","W'agye ne hɛn esi polisifo asoɛe wɔ wimuhyɛn asoɛe na ɔwɔ dɛ opue asɛndzibea La moto wɔ ɔbɛsɛ 6, 2022.","Wɔagye ne hɛn esi polisifo asoɛe wɔ wimuhɛn asoɛe na ɔwɔ dɛ opue asɛndzibea La moto wɔ ɔbɛsɛ 6, 2022."
95342,The beginning and the foundation of the Akan community all depends on the Bono community.,Akanman n'ahyɛse na ne yɛ no nyina gyina Bono man do.,
95456,"At that time, any good ancestor who deserves to be named in Akan is invited back to feed both the ancestral idols and the ancestors.","Dɛm aber no, ewuakɔr pa biara a ɔsɛ dɛ wɔto no dzin wɔ Akan mu no wɔto nsa dze frɛ no ma ɔbɛma ewuakɔr nhonyi na ewuakɔr edziban.",
95433,Those days it wasn't difficult for Akans to train their children to live well to become a good person in the future.,"Nkan no, nna ɔnnyɛ dzen mma Akanfo dɛ wɔbɛtsetse hɔn mba ma woenyin abɛyɛ nyimpa papa daakye.",
74302,Local leaders ensured that the refugees live comfortably.,Apaamu hɔ baanodzifo hwɛ hu dɛ etukɔtsenafo no botsena ase yie.,
75658,The people in Awutu Senya West have limited access to medical services.,Amamfo a wɔwɔ Awutu Senya Atɔree Mansin no mu no nnya ayarhwɛ mu kwan kɛse.,
74453,Ministry of Education and Sports requires applicants to apply and print their application forms that will be later taken to their offices for approval.,Nwomasua na Agodzi Dwumadzibea (Ministry of Education and Sports) hwehwɛ dɛ hɔn a wɔrehwehwɛ edwuma no hwehwɛ na wɔtsintsim hɔn akwambisa nkrataa a ekyir yi wɔdze bɔkɔ hɔn edwumayɛbea ahorow ma hɔn apendo.,
